time,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³),PM2.5_SubIndex,PM10_SubIndex,CO_SubIndex,Ozone_SubIndex,SO2_SubIndex,NOx_SubIndex,Checks,AQI
2022-09-19,200.72285714285704,140.19714285714275,2474.171428571427,106.89428571428566,84.2885714285714,210.9142857142856,315.5362637362636545591298132,167.1485714285713584104087204,105.9271428571428363962780850,300.5396825396825180279039260,101.4295238095238005371356849,126.8942857142856581731393817,6,315.5362637362636545591298132
2022-09-20,208.69142857142845,146.14285714285705,2625.4857142857127,123.1171428571428,93.80857142857138,254.97142857142845,320.1098901098900411782848935,172.4609523809522973654869323,107.8185714285714080773459500,308.6984126984126754046479214,104.6028571428571278071710064,143.1171428571427952647354687,6,320.1098901098900411782848935
2022-09-21,202.83714285714277,141.32571428571424,2621.142857142856,107.86571428571423,86.63142857142851,208.94285714285704,316.4043956043955701646224882,168.5580952380951771374384407,107.7642857142857013563741475,300.1746031746031549034712414,102.2104761904761716095890733,127.8657142857142332559305942,6,316.4043956043955701646224882
2022-09-22,117.16285714285706,81.52857142857138,1322.4857142857136,84.75714285714281,53.76571428571425,129.05714285714276,171.7619047619046076154821397,111.4419047619047091757238377,66.12428571428567991574709594,142.7310924369746537783665939,67.20714285714281643890899431,104.7571428571428100440243725,6,171.7619047619046076154821397
2022-09-23,63.0485714285714,44.03142857142855,1081.9142857142851,80.52857142857138,39.5542857142857,127.82857142857137,73.38571428571424822469756085,63.04857142857139962188739446,54.09571428571425810716277738,140.9243697478990665170867407,49.44285714285712174387299455,100.5285714285713822846446419,6,140.9243697478990665170867407
2022-09-24,45.34285714285712,31.179999999999986,841.7714285714281,74.15142857142853,33.277142857142834,86.51428571428568,51.96666666666664250821365082,45.34285714285712032278752304,42.08857142857140853919872825,86.51428571428567693146760576,41.59642857142854310836810328,92.6892857142856563257282687,6,92.6892857142856563257282687
2022-09-25,119.2457142857142,82.80857142857138,2141.285714285713,87.38857142857138,75.38857142857138,144.99999999999994,176.0285714285712780717100638,112.8304761904761335244984366,101.7660714285714085303169441,166.1764705882352105243840282,94.23571428571422714526306665,107.3885714285713817162104533,6,176.0285714285712780717100638
2022-09-26,153.7514285714285,95.52571428571424,1937.399999999999,81.25714285714281,84.56857142857139,148.82857142857134,218.4190476190474801872672591,135.8342857142856701102573425,96.86999999999994503951938896,171.8067226890754953086905195,101.5228571428571295124735722,101.2571428571428100440243725,6,218.4190476190474801872672591
2022-09-27,277.4514285714284,164.59714285714276,2277.361904761904,95.21714285714282,84.73333333333329,140.74285714285708,334.3054945054944281624697256,227.4514285714283801098645199,103.4670238095238004039089219,159.9159663865545239252028028,101.5777777777777638827198340,115.2171428571428180021030130,6,334.3054945054944281624697256
2022-09-28,229.29999999999987,151.51714285714277,2489.3714285714277,89.61142857142853,81.8571428571428,176.08571428571418,324.2439560439559788672060956,186.1999999999999128400910801,106.1171428571428487774852556,220.2142857142854381891083904,100.6190476190476014532274955,109.6114285714285330186612555,6,324.2439560439559788672060956
2022-09-29,197.4142857142856,131.3714285714285,2276.085714285713,92.47428571428568,87.36857142857139,193.8285714285713,308.7472527472526997791227097,164.9428571428570649004541338,103.4510714285714116922321182,264.5714285714282709705003072,102.4561904761904618984165912,112.4742857142856848895462463,6,308.7472527472526997791227097
2022-09-30,214.3742857142856,140.60285714285706,2579.5142857142846,99.44857142857138,88.44190476190472,201.8285714285713,315.8483516483515857614223093,176.2495238095237368725065607,107.2439285714285595041417309,284.5714285714282709705003072,102.8139682539682411288595176,119.4485714285713839899472077,6,315.8483516483515857614223093
2022-10-01,276.382857142857,139.6257142857142,2415.1047619047604,105.41999999999994,84.76761904761901,175.74285714285705,315.0967032967032274917493431,226.3828571428570057832985185,105.1888095238095066630279462,219.3571428571426196185711888,101.5892063492063357443839777,125.4199999999999448618837050,6,315.0967032967032274917493431
2022-10-02,257.45714285714274,144.27999999999992,2656.314285714285,122.21999999999994,76.03047619047615,168.9142857142856,318.6769230769230122090308354,207.4571428571427418319217395,108.2039285714285592465699892,202.2857142857139933767030016,95.03809523809518822190511855,142.2199999999999420197127620,6,318.6769230769230122090308354
2022-10-03,99.50857142857136,63.03142857142854,1437.914285714285,64.63999999999996,51.031428571428535,160.54285714285706,110.1047619047618060979705964,99.50857142857135784197453176,71.89571428571424061004790928,189.0336134453780282589885995,63.78928571428566840495477664,80.79999999999994741983755375,6,189.0336134453780282589885995
2022-10-04,227.58285714285705,157.85428571428562,2398.3238095238084,125.3514285714285,85.98285714285709,189.08571428571415,329.1186813186812488451183666,185.0552380952380341720224048,104.9790476190476051776556687,252.7142857142853671348348144,101.9942857142856951213616412,145.3514285714284994810441276,6,329.1186813186812488451183666
2022-10-05,242.21142857142848,153.43428571428564,2529.771428571427,131.3571428571428,89.2228571428571,197.94285714285704,325.7186813186812584647738661,194.8076190476189898011701492,106.6221428571428375686735990,274.8571428571425911968617584,103.0742857142856981530106471,151.3571428571428043596824864,6,325.7186813186812584647738661
2022-10-06,46.07142857142854,31.748571428571417,1020.0571428571424,76.3885714285714,49.36285714285711,120.9714285714285,52.91428571428569445818842117,46.071428571428540976739896,51.00285714285711646809318154,130.8403361344536823948788772,61.70357142857138654790105648,95.48571428571424490883146065,6,130.8403361344536823948788772
2022-10-07,46.67999999999998,32.68857142857141,904.828571428571,49.19142857142855,53.79142857142854,106.71428571428568,54.48095238095234549291490111,46.6799999999999783995008329,45.24142857142854912133600465,109.8739495798318820200566894,67.23928571428567479983939848,61.48928571428569078705095308,6,109.8739495798318820200566894
2022-10-08,47.177142857142826,32.954285714285696,917.8571428571424,45.87714285714283,35.228571428571406,38.142857142857125,54.92380952380949329002154021,47.1771428571428259601816535,45.89285714285712414195472775,38.1428571428571245860439376,44.0357142857142580538720722,57.34642857142853600294074568,6,57.34642857142853600294074568
2022-10-09,37.96285714285712,25.95142857142856,804.4857142857138,56.365714285714255,45.785714285714256,45.65714285714283,43.25238095238093549710356457,37.9628571428571177648336743,40.22428571428569021861676447,45.65714285714282993922097376,57.23214285714282034689404100,70.45714285714281821526583371,6,70.45714285714281821526583371
2022-10-10,125.18857142857136,85.70857142857139,2665.5047619047605,103.73142857142852,90.54571428571424,81.62857142857139,185.6952380952379636861830174,116.7923809523809097754565300,108.3188095238095061123573259,81.62857142857139081115747104,103.5152380952380800257136192,123.7314285714285233552800492,6,185.6952380952379636861830174
2022-10-11,136.3857142857142,95.1228571428571,2058.8571428571418,87.65428571428566,86.52857142857138,130.11428571428564,217.0761904761903338112460915,124.2571428571427910962180855,100.7357142857142728864516812,144.2857142857141806256121901,102.1761904761904607615482140,107.6542857142856632890470792,6,217.0761904761903338112460915
2022-10-12,132.40571428571425,86.97999999999995,2375.02857142857,82.94571428571425,75.44857142857138,160.2857142857142,189.9333333333331571187348648,121.6038095238095024797075894,104.6878571428571269574803182,188.6554621848738122480426682,94.31071428571422998743400968,102.9457142857142457614827435,6,189.9333333333331571187348648
2022-10-13,106.50285714285708,71.29428571428568,1911.342857142856,85.28571428571425,66.22285714285711,152.1714285714285,137.6476190476189268944532766,104.3352380952380542566970689,95.56714285714280610051218900,176.7226890756301362644615652,82.7785714285713858373583207,105.2857142857142491720878752,6,176.7226890756301362644615652
2022-10-14,125.30571428571425,80.35999999999996,2275.3714285714277,87.48285714285709,69.93142857142854,165.6571428571428,167.8666666666665226633388860,116.8704761904761634620323700,103.4421428571428491771655445,196.5546218487393930980247473,87.41428571428567551038213425,107.4828571428570853640849236,6,196.5546218487393930980247473
2022-10-15,229.29619047619036,151.0114285714285,2272.9142857142847,122.68857142857136,83.8923809523809,185.74285714285705,323.8549450549449969772607661,186.1974603174602407307247631,103.4114285714285597084227675,244.3571428571426196185711888,101.2974603174603013637048813,142.6885714285713646631847951,6,323.8549450549449969772607661
2022-10-16,239.04857142857128,162.59428571428563,2412.1333333333323,122.17428571428565,88.61047619047615,209.08571428571415,332.7648351648351019950776110,192.6990476190475192197482101,105.1516666666666544038832853,300.2010582010581753433210974,102.8701587301587162907405097,142.1742857142856450991530437,6,332.7648351648351019950776110
