time,location,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³),PM2.5_SubIndex,PM10_SubIndex,CO_SubIndex,Ozone_SubIndex,SO2_SubIndex,NOx_SubIndex,Checks,AQI
2022-09-19,,127.1682142857142,87.49511904761899,1516.5742063492055,71.105119047619,55.291547619047584,73.72499999999995,191.6503968253966168807285915,118.1121428571427998122089775,75.82871031746027945530386205,73.72499999999995168309396832,69.11443452380948038182850724,88.88139880952374838329888008,6,191.6503968253966168807285915
2022-09-20,,123.2191666666666,85.97690476190472,1565.1357142857134,82.6948809523809,78.07190476190472,75.81547619047615,186.5896825396823999199114041,115.4794444444443968222913100,78.25678571428567043000157355,75.8154761904761471669189632,97.58988095238089854888130505,102.6948809523808989752069465,6,186.5896825396823999199114041
2022-09-21,,117.9807142857142,82.28571428571423,1419.7976190476184,73.69702380952377,71.93583333333329,91.06904761904757,174.2857142857141165374438666,111.9871428571427998122089775,70.98988095238091267091817826,91.06904761904756639978586464,89.91979166666661527074211335,92.1212797619047130126546108,6,174.2857142857141165374438666
2022-09-22,,62.85869047619044,43.52238095238093,831.2488095238091,53.79630952380949,33.26726190476189,96.7321428571428,72.53730158730154660891760917,62.8586904761904392557880783,41.56244047619045423047623444,96.7321428571428043596824864,41.5840773809523600590409842,67.24538690476186353350840364,6,96.7321428571428043596824864
2022-09-23,,47.82273809523807,30.761428571428556,647.5690476190472,44.37797619047617,26.464404761904746,90.64523809523804,51.26904761904759411095255928,47.82273809523807273080819868,32.37845238095236055642089923,90.64523809523804231957910816,33.08050595238093194438988575,55.47247023809521060400129500,6,90.64523809523804231957910816
2022-09-24,,40.46190476190474,27.43892857142856,635.3988095238092,47.20499999999998,28.06369047619046,94.69880952380947,45.7315476190475974268186595,40.46190476190474072382130544,31.76994047619046135366716044,94.69880952380947292112978176,35.0796130952380735834594816,59.00624999999997122301920172,6,94.69880952380947292112978176
2022-09-25,,72.32178571428567,47.74404761904759,1037.166666666666,54.42226190476188,41.06749999999997,107.43928571428565,79.5734126984126532988739200,72.32178571428566726808639942,51.85833333333330630310342713,110.9401260504200671582165181,51.33437499999995878852132591,68.02782738095235259834225871,6,110.9401260504200671582165181
2022-09-26,,96.39892857142851,58.45547619047616,1134.0488095238088,51.85928571428568,49.95353174603172,90.34166666666664,97.42579365079360324367977833,96.3989285714285131234646542,56.70244047619044103214491770,90.34166666666664013973786496,62.44191468253965204837641068,64.82410714285710362503323268,6,97.42579365079360324367977833
2022-09-27,,133.337738095238,75.4789682539682,1233.377777777777,59.64464285714282,53.128293650793616,117.4119047619047,151.5965608465606824969048224,122.2251587301586634263609691,61.66888888888885089656355376,125.6057422969186673941187430,66.41036706349201956811612035,74.55580357142852498952834139,6,151.5965608465606824969048224
2022-09-28,,128.21976190476184,82.05333333333328,1463.2440476190468,65.82797619047615,56.51222222222219,124.30833333333328,173.5111111111109494231641293,118.8131746031745592517836485,73.16220238095233474595602274,135.7475490196077651168760734,70.64027777777774019796197535,82.2849702380951875113623828,6,173.5111111111109494231641293
2022-09-29,,130.39309523809516,86.01916666666664,1411.2476190476182,65.4803571428571,51.19817460317457,109.33809523809516,186.7305555555554500794338916,120.2620634920634377825384339,70.56238095238090979322009844,113.7324929971987706815472099,63.99771825396821434139837948,81.8504464285713773108454916,6,186.7305555555554500794338916
2022-09-30,,140.22226190476184,92.36380952380948,1522.304761904761,67.93678571428568,53.85559523809521,72.8773809523809,207.8793650793649305796861881,126.8148412698412244026258122,76.11523809523805805810070524,72.87738095238090352268045536,67.31949404761901512017630011,84.92098214285709545379177145,6,207.8793650793649305796861881
2022-10-01,,158.4788888888888,89.527619047619,1512.0107142857134,70.71166666666663,55.71726190476187,70.26666666666662,198.4253968253966604606830515,138.9859259259258692509320099,75.60053571428567709133972130,70.26666666666662308671220672,69.6465773809523369664020720,88.38958333333328809544582328,6,198.4253968253966604606830515
2022-10-02,,113.78238095238088,69.2669444444444,1110.128174603174,63.30841269841266,41.52249999999997,74.0178571428571,130.8898148148146844960137969,109.1882539682539174918929348,55.50640873015870724316300766,74.0178571428570961643345072,51.90312499999996553867731564,79.13551587301582479483386125,6,130.8898148148146844960137969
2022-10-03,,84.19476190476185,51.40023809523806,834.6869047619043,43.68559523809521,37.91690476190474,69.58928571428568,85.66706349206343181397945347,84.19476190476184740418830188,41.73434523809521623505247589,69.5892857142856797736385488,47.39613095238092377314842452,54.60699404761901298854809284,6,85.66706349206343181397945347
2022-10-04,,124.65952380952376,84.80571428571425,1356.3380952380944,72.84432539682535,55.11849206349204,68.27619047619044,182.6857142857141506434951831,116.4396825396825079224072397,67.81690476190471716932961499,68.27619047619043612940004095,68.89811507936505208249400311,91.05540674603169293277460385,6,182.6857142857141506434951831
2022-10-05,,148.49023809523803,100.70587301587295,1661.9083333333322,92.89353174603168,65.40396825396822,84.97619047619042,235.6862433862431771558476612,132.3268253968253513145706772,83.09541666666661052786935216,84.9761904761904247607162688,81.7549603174602701471940236,112.8935317460316838378275861,6,235.6862433862431771558476612
2022-10-06,,45.56130952380949,31.535238095238075,624.4166666666663,43.00297619047617,41.82642857142854,75.77023809523804,52.55873015873012477072734328,45.56130952380949139524091152,31.22083333333331434111812541,75.77023809523804231957910816,52.28303571428567941836718092,53.75372023809521060400129500,6,75.77023809523804231957910816
2022-10-07,,46.00047619047617,30.69821428571427,581.5654761904758,37.378571428571405,42.219880952380926,80.80595238095233,51.16369047619044726123623453,46.00047619047617075693779042,29.07827380952379137113439356,80.80595238095233412423112896,52.77485119047615746978863172,46.7232142857142562775152328,6,80.80595238095233412423112896
2022-10-08,,53.63452380952378,35.37440476190474,597.3095238095235,37.515595238095216,27.9542857142857,93.85476190476186,58.95734126984123690817796159,53.63452380952377751555104624,29.86547619047617563303731458,93.85476190476185820443788544,34.94285714285712440840825365,46.89449404761901973870408255,6,93.85476190476185820443788544
2022-10-09,,31.151428571428557,20.38035714285713,522.8499999999997,39.82416666666664,34.32309523809521,100.57619047619043,33.96726190476188141550058693,31.15142857142855703500572418,26.14249999999998519406574360,100.8473389355741665988663205,42.90386904761901654126177162,49.78020833333330230630053848,6,100.8473389355741665988663205
2022-10-10,,60.69249999999997,40.72297619047617,1132.8543650793645,59.90035714285711,52.99226190476188,95.32023809523804,67.87162698412694557722109797,60.69249999999996703081706073,56.64271825396822723774903352,95.32023809523803947740816512,66.2403273809523529536136266,74.87544642857138832425789588,6,95.32023809523803947740816512
