date,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³),pm2_5 (μg/m³)_subindex,pm10 (μg/m³)_subindex,carbon_monoxide (μg/m³)_subindex,ozone (μg/m³)_subindex,sulphur_dioxide (μg/m³)_subindex,nitrogen_dioxide (μg/m³)_subindex,AQI
2023-01-23,52.148333333333305,36.35607142857141,382.85238095238077,2.9217857142857127,4.176666666666664,100.88095238095234,61,52,19,101,5,4,101
2023-01-24,54.657619047619015,38.14119047619045,404.03611111111087,4.631587301587299,3.2927380952380934,98.32976190476184,64,55,20,98,4,6,98
2023-01-25,54.25071428571425,37.89238095238093,381.5321428571426,2.962857142857141,3.752142857142855,100.28809523809518,63,54,19,100,5,4,100
2023-01-26,54.69273809523806,38.15023809523807,415.8202380952378,4.508095238095236,4.199166666666664,97.42023809523805,64,55,21,97,5,6,97
2023-01-27,54.80678571428569,38.176904761904744,423.3857142857141,2.858214285714284,4.768412698412695,99.66547619047613,64,55,21,100,6,4,100
2023-01-28,61.01869047619044,42.47321428571426,437.41031746031723,4.282658730158728,4.196904761904759,98.48452380952375,71,61,22,98,5,5,98
2023-01-29,62.51869047619044,43.506904761904735,430.828968253968,4.372261904761902,3.490952380952379,98.13333333333327,73,63,22,98,4,5,98
2023-01-30,35.80428571428569,24.764285714285702,356.3202380952379,4.444444444444442,2.6819047619047605,92.07380952380947,41,36,18,92,3,6,92
2023-01-31,45.9835714285714,31.90559523809522,356.681349206349,5.075158730158727,3.2497619047619026,92.72142857142852,53,46,18,93,4,6,93
2023-02-01,54.64535714285711,37.90892857142855,409.17619047619024,4.7189285714285685,4.307499999999997,98.57976190476184,63,55,20,99,5,6,99
2023-02-02,48.05071428571426,33.43107142857141,382.17619047619024,4.4590873015872985,2.74345238095238,101.89880952380946,56,48,19,103,3,6,103
2023-02-03,47.19809523809521,32.815357142857124,326.1559523809522,3.557976190476188,2.977499999999998,100.79761904761898,55,47,16,101,4,4,101
2023-02-04,53.37666666666664,37.11452380952379,325.84999999999985,3.0967857142857125,3.4904761904761883,101.9416666666666,62,53,16,103,4,4,103
2023-02-05,63.501428571428534,44.11761904761902,394.62261904761885,3.363452380952379,2.8621428571428553,107.22857142857136,74,64,20,111,4,4,111
2023-02-06,67.76825396825393,47.21908730158727,425.8916666666664,1.718809523809523,2.902857142857141,121.49285714285708,79,68,21,132,4,2,132
2023-02-07,57.20571428571426,39.60678571428569,406.84285714285693,1.7979761904761895,4.452103174603172,134.0011904761904,66,57,20,150,6,2,150
2023-02-08,54.81535714285712,37.594523809523785,336.3702380952379,2.1596428571428556,4.235595238095235,112.43809523809517,63,55,17,118,5,3,118
2023-02-09,58.01630952380949,39.94059523809522,386.33809523809504,4.557579365079363,4.891865079365076,102.87261904761898,67,58,19,104,6,6,104
2023-02-10,58.95535714285711,40.58333333333331,358.58095238095217,3.821190476190474,5.324325396825394,109.73452380952375,68,59,18,114,7,5,114
2023-02-11,58.6933333333333,40.05047619047617,379.0833333333331,3.550476190476189,4.93503968253968,125.82261904761897,67,59,19,138,6,4,138
2023-02-12,55.803571428571395,38.27928571428569,345.1190476190474,1.6229761904761897,4.762579365079362,133.68333333333325,64,56,17,150,6,2,150
2023-02-13,39.11749999999998,27.049642857142842,285.48452380952364,1.7197619047619037,5.3624603174603145,105.42380952380945,45,39,14,108,7,2,108
2023-02-14,43.32499999999998,30.138809523809503,300.54166666666646,1.7538095238095226,4.313928571428569,108.73214285714279,50,43,15,113,5,2,113
2023-02-15,40.408571428571406,28.148452380952364,324.3583333333332,3.330238095238093,5.0505952380952355,114.77738095238088,47,40,16,122,6,4,122
2023-02-16,35.073571428571405,24.41726190476189,319.10357142857123,2.006547619047618,3.9698809523809504,109.65833333333326,41,35,16,114,5,3,114
2023-02-17,46.14702380952378,32.149642857142844,361.1595238095236,2.467976190476189,4.142619047619045,101.73928571428566,54,46,18,103,5,3,103
2023-02-18,46.40166666666664,32.16440476190474,359.3845238095236,2.0976190476190464,4.5524999999999975,108.17738095238089,54,46,18,112,6,3,112
2023-02-19,58.66571428571425,40.58940476190474,422.90595238095216,4.571309523809521,3.6596428571428548,103.83095238095233,68,59,21,106,5,6,106
2023-02-20,68.42563492063488,47.919801587301556,434.10595238095215,2.8686904761904746,2.4215476190476175,116.17023809523802,80,68,22,124,3,4,124
2023-02-21,66.18503968253965,46.64182539682537,477.59999999999974,2.611071428571427,4.4654761904761875,131.25952380952373,78,66,24,146,6,3,146
2023-02-22,47.92999999999997,33.18797619047617,372.06190476190454,2.357380952380951,3.6559523809523786,124.7511904761904,55,48,19,136,5,3,136
2023-02-23,37.790714285714266,25.920476190476176,303.7202380952379,3.078690476190475,3.9135714285714265,105.7773809523809,43,38,15,108,5,4,108
